generator,grid,rep,size,member,recipe,n_cold,n_starts,ref_loglik,prefix_loglik,gap,miss,heldout,ref_heldout,heldout_change,n_heldout_trials,seconds_strong,seconds_pipeline,n_archived
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,outer,M3V,+16 mixed,8,24,-9790.944623,-9790.944623,0.0,0,-2227.4619524294453,-2227.4619524294453,0.0,2016,13.6,1.4,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,outer,M3V,+16 @0.25 (seed B),8,24,-9790.944623,-9790.944623,0.0,0,-2227.4619524294453,-2227.4619524294453,0.0,2016,13.6,1.4,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,outer,M3L,cold only,8,8,-9792.61192,-9792.611921,1.0000003385357559e-06,0,-2225.7470810668055,-2225.746697441581,1.9029028990983547e-07,2016,25.6,2.7,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,outer,M3L,+8 @0.25,8,16,-9792.61192,-9792.611921,1.0000003385357559e-06,0,-2225.7470810668055,-2225.746697441581,1.9029028990983547e-07,2016,25.6,2.7,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,outer,M3L,+16 @0.25,8,24,-9792.61192,-9792.611921,1.0000003385357559e-06,0,-2225.7470810668055,-2225.746697441581,1.9029028990983547e-07,2016,25.6,2.7,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,outer,M3L,+32 @0.25,8,40,-9792.61192,-9792.611921,1.0000003385357559e-06,0,-2225.7470810668055,-2225.746697441581,1.9029028990983547e-07,2016,25.6,2.7,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,outer,M3L,+64 @0.25,8,72,-9792.61192,-9792.61192,0.0,0,-2225.746697441581,-2225.746697441581,0.0,2016,25.6,2.7,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,outer,M3L,+8 @0.50,8,16,-9792.61192,-9792.611921,1.0000003385357559e-06,0,-2225.7470810668055,-2225.746697441581,1.9029028990983547e-07,2016,25.6,2.7,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,outer,M3L,+8 mixed,8,16,-9792.61192,-9792.611921,1.0000003385357559e-06,0,-2225.7470810668055,-2225.746697441581,1.9029028990983547e-07,2016,25.6,2.7,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,outer,M3L,+8 @0.25 (seed B),8,16,-9792.61192,-9792.611921,1.0000003385357559e-06,0,-2225.7470810668055,-2225.746697441581,1.9029028990983547e-07,2016,25.6,2.7,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,outer,M3L,+16 @0.50,8,24,-9792.61192,-9792.611921,1.0000003385357559e-06,0,-2225.7470810668055,-2225.746697441581,1.9029028990983547e-07,2016,25.6,2.7,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,outer,M3L,+16 mixed,8,24,-9792.61192,-9792.611921,1.0000003385357559e-06,0,-2225.7470810668055,-2225.746697441581,1.9029028990983547e-07,2016,25.6,2.7,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,outer,M3L,+16 @0.25 (seed B),8,24,-9792.61192,-9792.611921,1.0000003385357559e-06,0,-2225.7470810668055,-2225.746697441581,1.9029028990983547e-07,2016,25.6,2.7,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2B,cold only,4,4,-7677.13355,-7677.13355,0.0,0,-2825.40715221771,-2825.40715221771,0.0,2352,2.4,0.1,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2B,+8 @0.25,4,12,-7677.13355,-7677.13355,0.0,0,-2825.40715221771,-2825.40715221771,0.0,2352,2.4,0.1,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2B,+16 @0.25,4,20,-7677.13355,-7677.13355,0.0,0,-2825.40715221771,-2825.40715221771,0.0,2352,2.4,0.1,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2B,+32 @0.25,4,36,-7677.13355,-7677.13355,0.0,0,-2825.40715221771,-2825.40715221771,0.0,2352,2.4,0.1,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2B,+64 @0.25,4,68,-7677.13355,-7677.13355,0.0,0,-2825.40715221771,-2825.40715221771,0.0,2352,2.4,0.1,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2B,+8 @0.50,4,12,-7677.13355,-7677.13355,0.0,0,-2825.40715221771,-2825.40715221771,0.0,2352,2.4,0.1,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2B,+8 mixed,4,12,-7677.13355,-7677.13355,0.0,0,-2825.40715221771,-2825.40715221771,0.0,2352,2.4,0.1,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2B,+8 @0.25 (seed B),4,12,-7677.13355,-7677.13355,0.0,0,-2825.40715221771,-2825.40715221771,0.0,2352,2.4,0.1,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2B,+16 @0.50,4,20,-7677.13355,-7677.13355,0.0,0,-2825.40715221771,-2825.40715221771,0.0,2352,2.4,0.1,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2B,+16 mixed,4,20,-7677.13355,-7677.13355,0.0,0,-2825.40715221771,-2825.40715221771,0.0,2352,2.4,0.1,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2B,+16 @0.25 (seed B),4,20,-7677.13355,-7677.13355,0.0,0,-2825.40715221771,-2825.40715221771,0.0,2352,2.4,0.1,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2H,cold only,4,4,-7533.495898,-7533.495898,0.0,0,-2789.049607798775,-2789.049607798775,0.0,2352,610.5,21.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2H,+8 @0.25,4,12,-7533.495898,-7533.495898,0.0,0,-2789.049607798775,-2789.049607798775,0.0,2352,610.5,21.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2H,+16 @0.25,4,20,-7533.495898,-7533.495898,0.0,0,-2789.049607798775,-2789.049607798775,0.0,2352,610.5,21.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2H,+32 @0.25,4,36,-7533.495898,-7533.495898,0.0,0,-2789.049607798775,-2789.049607798775,0.0,2352,610.5,21.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2H,+64 @0.25,4,68,-7533.495898,-7533.495898,0.0,0,-2789.049607798775,-2789.049607798775,0.0,2352,610.5,21.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2H,+8 @0.50,4,12,-7533.495898,-7533.495898,0.0,0,-2789.049607798775,-2789.049607798775,0.0,2352,610.5,21.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2H,+8 mixed,4,12,-7533.495898,-7533.495898,0.0,0,-2789.049607798775,-2789.049607798775,0.0,2352,610.5,21.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2H,+8 @0.25 (seed B),4,12,-7533.495898,-7533.495898,0.0,0,-2789.049607798775,-2789.049607798775,0.0,2352,610.5,21.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2H,+16 @0.50,4,20,-7533.495898,-7533.495898,0.0,0,-2789.049607798775,-2789.049607798775,0.0,2352,610.5,21.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2H,+16 mixed,4,20,-7533.495898,-7533.495898,0.0,0,-2789.049607798775,-2789.049607798775,0.0,2352,610.5,21.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2H,+16 @0.25 (seed B),4,20,-7533.495898,-7533.495898,0.0,0,-2789.049607798775,-2789.049607798775,0.0,2352,610.5,21.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2S,cold only,4,4,-7677.13355,-7677.133551,1.0000003385357559e-06,0,-2825.407444342092,-2825.4073438794794,4.271369575195224e-08,2352,445.6,22.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2S,+8 @0.25,4,12,-7677.13355,-7677.13355,0.0,0,-2825.4073438794794,-2825.4073438794794,0.0,2352,445.6,22.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2S,+16 @0.25,4,20,-7677.13355,-7677.13355,0.0,0,-2825.4073438794794,-2825.4073438794794,0.0,2352,445.6,22.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2S,+32 @0.25,4,36,-7677.13355,-7677.13355,0.0,0,-2825.4073438794794,-2825.4073438794794,0.0,2352,445.6,22.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2S,+64 @0.25,4,68,-7677.13355,-7677.13355,0.0,0,-2825.4073438794794,-2825.4073438794794,0.0,2352,445.6,22.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2S,+8 @0.50,4,12,-7677.13355,-7677.133551,1.0000003385357559e-06,0,-2825.407444342092,-2825.4073438794794,4.271369575195224e-08,2352,445.6,22.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2S,+8 mixed,4,12,-7677.13355,-7677.133551,1.0000003385357559e-06,0,-2825.407444342092,-2825.4073438794794,4.271369575195224e-08,2352,445.6,22.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2S,+8 @0.25 (seed B),4,12,-7677.13355,-7677.13355,0.0,0,-2825.40722066603,-2825.4073438794794,-5.238667073530958e-08,2352,445.6,22.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2S,+16 @0.50,4,20,-7677.13355,-7677.13355,0.0,0,-2825.4071830576636,-2825.4073438794794,-6.837662237471488e-08,2352,445.6,22.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2S,+16 mixed,4,20,-7677.13355,-7677.13355,0.0,0,-2825.4073438794794,-2825.4073438794794,0.0,2352,445.6,22.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2S,+16 @0.25 (seed B),4,20,-7677.13355,-7677.13355,0.0,0,-2825.40722066603,-2825.4073438794794,-5.238667073530958e-08,2352,445.6,22.7,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2K,cold only,4,4,-7397.485016,-7397.485016,0.0,0,-2724.679430404686,-2724.679430404686,0.0,2352,9.1,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2K,+8 @0.25,4,12,-7397.485016,-7397.485016,0.0,0,-2724.679430404686,-2724.679430404686,0.0,2352,9.1,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2K,+16 @0.25,4,20,-7397.485016,-7397.485016,0.0,0,-2724.679430404686,-2724.679430404686,0.0,2352,9.1,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2K,+32 @0.25,4,36,-7397.485016,-7397.485016,0.0,0,-2724.679430404686,-2724.679430404686,0.0,2352,9.1,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2K,+64 @0.25,4,68,-7397.485016,-7397.485016,0.0,0,-2724.679430404686,-2724.679430404686,0.0,2352,9.1,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2K,+8 @0.50,4,12,-7397.485016,-7397.485016,0.0,0,-2724.679430404686,-2724.679430404686,0.0,2352,9.1,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2K,+8 mixed,4,12,-7397.485016,-7397.485016,0.0,0,-2724.679430404686,-2724.679430404686,0.0,2352,9.1,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2K,+8 @0.25 (seed B),4,12,-7397.485016,-7397.485016,0.0,0,-2724.679430404686,-2724.679430404686,0.0,2352,9.1,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2K,+16 @0.50,4,20,-7397.485016,-7397.485016,0.0,0,-2724.679430404686,-2724.679430404686,0.0,2352,9.1,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2K,+16 mixed,4,20,-7397.485016,-7397.485016,0.0,0,-2724.679430404686,-2724.679430404686,0.0,2352,9.1,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M2K,+16 @0.25 (seed B),4,20,-7397.485016,-7397.485016,0.0,0,-2724.679430404686,-2724.679430404686,0.0,2352,9.1,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3,cold only,4,4,-7155.175157,-7155.175157,0.0,0,-2637.682563477074,-2637.682563477074,0.0,2352,7.3,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3,+8 @0.25,4,12,-7155.175157,-7155.175157,0.0,0,-2637.682563477074,-2637.682563477074,0.0,2352,7.3,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3,+16 @0.25,4,20,-7155.175157,-7155.175157,0.0,0,-2637.682563477074,-2637.682563477074,0.0,2352,7.3,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3,+32 @0.25,4,36,-7155.175157,-7155.175157,0.0,0,-2637.682563477074,-2637.682563477074,0.0,2352,7.3,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3,+64 @0.25,4,68,-7155.175157,-7155.175157,0.0,0,-2637.682563477074,-2637.682563477074,0.0,2352,7.3,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3,+8 @0.50,4,12,-7155.175157,-7155.175157,0.0,0,-2637.682563477074,-2637.682563477074,0.0,2352,7.3,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3,+8 mixed,4,12,-7155.175157,-7155.175157,0.0,0,-2637.682563477074,-2637.682563477074,0.0,2352,7.3,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3,+8 @0.25 (seed B),4,12,-7155.175157,-7155.175157,0.0,0,-2637.682563477074,-2637.682563477074,0.0,2352,7.3,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3,+16 @0.50,4,20,-7155.175157,-7155.175157,0.0,0,-2637.682563477074,-2637.682563477074,0.0,2352,7.3,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3,+16 mixed,4,20,-7155.175157,-7155.175157,0.0,0,-2637.682563477074,-2637.682563477074,0.0,2352,7.3,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3,+16 @0.25 (seed B),4,20,-7155.175157,-7155.175157,0.0,0,-2637.682563477074,-2637.682563477074,0.0,2352,7.3,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3H,cold only,4,4,-7050.984647,-7050.984648,9.99999429041054e-07,0,-2612.904602381957,-2612.9045763031127,1.108794398700114e-08,2352,2000.8,87.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3H,+8 @0.25,4,12,-7050.984647,-7050.984647,0.0,0,-2612.9045763031127,-2612.9045763031127,0.0,2352,2000.8,87.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3H,+16 @0.25,4,20,-7050.984647,-7050.984647,0.0,0,-2612.9045763031127,-2612.9045763031127,0.0,2352,2000.8,87.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3H,+32 @0.25,4,36,-7050.984647,-7050.984647,0.0,0,-2612.9045763031127,-2612.9045763031127,0.0,2352,2000.8,87.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3H,+64 @0.25,4,68,-7050.984647,-7050.984647,0.0,0,-2612.9045763031127,-2612.9045763031127,0.0,2352,2000.8,87.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3H,+8 @0.50,4,12,-7050.984647,-7050.984647,0.0,0,-2612.904574847788,-2612.9045763031127,-6.187605288309927e-10,2352,2000.8,87.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3H,+8 mixed,4,12,-7050.984647,-7050.984647,0.0,0,-2612.9045763031127,-2612.9045763031127,0.0,2352,2000.8,87.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3H,+8 @0.25 (seed B),4,12,-7050.984647,-7050.984648,9.99999429041054e-07,0,-2612.904602381957,-2612.9045763031127,1.108794398700114e-08,2352,2000.8,87.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3H,+16 @0.50,4,20,-7050.984647,-7050.984647,0.0,0,-2612.904574847788,-2612.9045763031127,-6.187605288309927e-10,2352,2000.8,87.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3H,+16 mixed,4,20,-7050.984647,-7050.984647,0.0,0,-2612.9045763031127,-2612.9045763031127,0.0,2352,2000.8,87.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3H,+16 @0.25 (seed B),4,20,-7050.984647,-7050.984647,0.0,0,-2612.9045513848387,-2612.9045763031127,-1.0594504248951942e-08,2352,2000.8,87.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3V,cold only,4,4,-7152.884848,-7152.884848,0.0,0,-2638.5174397161227,-2638.5174397161227,0.0,2352,9.0,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3V,+8 @0.25,4,12,-7152.884848,-7152.884848,0.0,0,-2638.5174397161227,-2638.5174397161227,0.0,2352,9.0,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3V,+16 @0.25,4,20,-7152.884848,-7152.884848,0.0,0,-2638.5174397161227,-2638.5174397161227,0.0,2352,9.0,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3V,+32 @0.25,4,36,-7152.884848,-7152.884848,0.0,0,-2638.5174397161227,-2638.5174397161227,0.0,2352,9.0,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3V,+64 @0.25,4,68,-7152.884848,-7152.884848,0.0,0,-2638.5174397161227,-2638.5174397161227,0.0,2352,9.0,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3V,+8 @0.50,4,12,-7152.884848,-7152.884848,0.0,0,-2638.5174397161227,-2638.5174397161227,0.0,2352,9.0,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3V,+8 mixed,4,12,-7152.884848,-7152.884848,0.0,0,-2638.5174397161227,-2638.5174397161227,0.0,2352,9.0,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3V,+8 @0.25 (seed B),4,12,-7152.884848,-7152.884848,0.0,0,-2638.5174397161227,-2638.5174397161227,0.0,2352,9.0,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3V,+16 @0.50,4,20,-7152.884848,-7152.884848,0.0,0,-2638.5174397161227,-2638.5174397161227,0.0,2352,9.0,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3V,+16 mixed,4,20,-7152.884848,-7152.884848,0.0,0,-2638.5174397161227,-2638.5174397161227,0.0,2352,9.0,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3V,+16 @0.25 (seed B),4,20,-7152.884848,-7152.884848,0.0,0,-2638.5174397161227,-2638.5174397161227,0.0,2352,9.0,0.4,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3L,cold only,4,4,-7155.175157,-7155.175158,1.0000003385357559e-06,0,-2637.68253072993,-2637.682879307882,-1.4820491159929478e-07,2352,19.1,1.0,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3L,+8 @0.25,4,12,-7155.175157,-7155.175158,1.0000003385357559e-06,0,-2637.68253072993,-2637.682879307882,-1.4820491159929478e-07,2352,19.1,1.0,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3L,+16 @0.25,4,20,-7155.175157,-7155.175157,0.0,0,-2637.682879307882,-2637.682879307882,0.0,2352,19.1,1.0,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3L,+32 @0.25,4,36,-7155.175157,-7155.175157,0.0,0,-2637.682879307882,-2637.682879307882,0.0,2352,19.1,1.0,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3L,+64 @0.25,4,68,-7155.175157,-7155.175157,0.0,0,-2637.682879307882,-2637.682879307882,0.0,2352,19.1,1.0,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3L,+8 @0.50,4,12,-7155.175157,-7155.175157,0.0,0,-2637.6825071125345,-2637.682879307882,-1.5824632126224264e-07,2352,19.1,1.0,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3L,+8 mixed,4,12,-7155.175157,-7155.175158,1.0000003385357559e-06,0,-2637.68253072993,-2637.682879307882,-1.4820491159929478e-07,2352,19.1,1.0,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3L,+8 @0.25 (seed B),4,12,-7155.175157,-7155.175157,0.0,0,-2637.6822891220017,-2637.682879307882,-2.509293708994135e-07,2352,19.1,1.0,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3L,+16 @0.50,4,20,-7155.175157,-7155.175157,0.0,0,-2637.6825071125345,-2637.682879307882,-1.5824632126224264e-07,2352,19.1,1.0,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3L,+16 mixed,4,20,-7155.175157,-7155.175157,0.0,0,-2637.6825071125345,-2637.682879307882,-1.5824632126224264e-07,2352,19.1,1.0,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",2,inner,M3L,+16 @0.25 (seed B),4,20,-7155.175157,-7155.175157,0.0,0,-2637.6822891220017,-2637.682879307882,-2.509293708994135e-07,2352,19.1,1.0,84
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2B,cold only,8,8,-10564.460877,-10564.460877,0.0,0,-2378.374454112038,-2378.374454112038,0.0,2016,3.1,0.3,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2B,+8 @0.25,8,16,-10564.460877,-10564.460877,0.0,0,-2378.374454112038,-2378.374454112038,0.0,2016,3.1,0.3,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2B,+16 @0.25,8,24,-10564.460877,-10564.460877,0.0,0,-2378.374454112038,-2378.374454112038,0.0,2016,3.1,0.3,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2B,+32 @0.25,8,40,-10564.460877,-10564.460877,0.0,0,-2378.374454112038,-2378.374454112038,0.0,2016,3.1,0.3,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2B,+64 @0.25,8,72,-10564.460877,-10564.460877,0.0,0,-2378.374454112038,-2378.374454112038,0.0,2016,3.1,0.3,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2B,+8 @0.50,8,16,-10564.460877,-10564.460877,0.0,0,-2378.374454112038,-2378.374454112038,0.0,2016,3.1,0.3,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2B,+8 mixed,8,16,-10564.460877,-10564.460877,0.0,0,-2378.374454112038,-2378.374454112038,0.0,2016,3.1,0.3,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2B,+8 @0.25 (seed B),8,16,-10564.460877,-10564.460877,0.0,0,-2378.374454112038,-2378.374454112038,0.0,2016,3.1,0.3,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2B,+16 @0.50,8,24,-10564.460877,-10564.460877,0.0,0,-2378.374454112038,-2378.374454112038,0.0,2016,3.1,0.3,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2B,+16 mixed,8,24,-10564.460877,-10564.460877,0.0,0,-2378.374454112038,-2378.374454112038,0.0,2016,3.1,0.3,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2B,+16 @0.25 (seed B),8,24,-10564.460877,-10564.460877,0.0,0,-2378.374454112038,-2378.374454112038,0.0,2016,3.1,0.3,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2H,cold only,8,8,-10276.623997,-10276.623997,0.0,0,-2332.991404662083,-2332.991404662083,0.0,2016,885.6,80.2,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2H,+8 @0.25,8,16,-10276.623997,-10276.623997,0.0,0,-2332.991404662083,-2332.991404662083,0.0,2016,885.6,80.2,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2H,+16 @0.25,8,24,-10276.623997,-10276.623997,0.0,0,-2332.991404662083,-2332.991404662083,0.0,2016,885.6,80.2,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2H,+32 @0.25,8,40,-10276.623997,-10276.623997,0.0,0,-2332.991404662083,-2332.991404662083,0.0,2016,885.6,80.2,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2H,+64 @0.25,8,72,-10276.623997,-10276.623997,0.0,0,-2332.991404662083,-2332.991404662083,0.0,2016,885.6,80.2,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2H,+8 @0.50,8,16,-10276.623997,-10276.623997,0.0,0,-2332.991404662083,-2332.991404662083,0.0,2016,885.6,80.2,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2H,+8 mixed,8,16,-10276.623997,-10276.623997,0.0,0,-2332.991404662083,-2332.991404662083,0.0,2016,885.6,80.2,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2H,+8 @0.25 (seed B),8,16,-10276.623997,-10276.623997,0.0,0,-2332.991404662083,-2332.991404662083,0.0,2016,885.6,80.2,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2H,+16 @0.50,8,24,-10276.623997,-10276.623997,0.0,0,-2332.991404662083,-2332.991404662083,0.0,2016,885.6,80.2,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2H,+16 mixed,8,24,-10276.623997,-10276.623997,0.0,0,-2332.991404662083,-2332.991404662083,0.0,2016,885.6,80.2,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2H,+16 @0.25 (seed B),8,24,-10276.623997,-10276.623997,0.0,0,-2332.991404662083,-2332.991404662083,0.0,2016,885.6,80.2,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2S,cold only,8,8,-10554.494323,-10554.494323,0.0,0,-2376.945652589615,-2376.945652589615,0.0,2016,473.2,38.7,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2S,+8 @0.25,8,16,-10554.494323,-10554.494323,0.0,0,-2376.945652589615,-2376.945652589615,0.0,2016,473.2,38.7,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2S,+16 @0.25,8,24,-10554.494323,-10554.494323,0.0,0,-2376.945652589615,-2376.945652589615,0.0,2016,473.2,38.7,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2S,+32 @0.25,8,40,-10554.494323,-10554.494323,0.0,0,-2376.945652589615,-2376.945652589615,0.0,2016,473.2,38.7,88
M3H,"{""sep"": 2.0, ""tau"": 0.5}",3,outer,M2S,+64 @0.25,8,72,-10554.494323,-10554.494323,0.0,0,-2376.945652589615,-2376.945652589615,0.0,2016,473.2,38.7,88
